index,keyword_text,esi_1_count,esi_2_count,esi_3_count,esi_4_count,esi_5_count,sample_size,haf,mode_esi_raw,base_esi,is_red_flag,risk_tier,resource_estimate,high_acuity_pct
3942,congestion sinus pressure,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3941,congestion shortness breath cough,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3940,congestion shortness breath,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
3960,constipation nausea,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3961,constipation urinary catheter pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3963,constipation vomiting,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3964,constipation vs sbo,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3965,constipation x 2 days,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3966,constipation x 5 days,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3968,consult,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3969,cont d abdominal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3970,cont d diarrhea,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3971,cont d pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3972,cont d wt loss,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
3973,contact in eye,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
3974,contact lense displacement,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
3975,contact lense stuck in left eye,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3976,continued dsypnea,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3977,continued ear pain,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
3978,continued neck pain,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
3939,congestion fever,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3936,congested leg swelling,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3980,continued swallowing,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3910,confusion increased falling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3916,confusion off balance,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
3915,confusion no appetite,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3914,confusion new brain mass,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3913,confusion lithium tox,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3912,confusion le edema,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3911,confusion jaundice,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3909,confusion headache,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3935,congested cough dyspnea,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3908,confusion hallucinations,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3907,confusion frontal mass,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3906,confusion found on floor,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3905,confusion fever,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3904,confusion brain tumor,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3903,confusion brain mass,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
3917,confusion on taking meds,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3918,confusion over month,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3919,confusion pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3920,confusion renal insuff,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3921,confusion resolved,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3922,confusion s p fall,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3923,confusion seizure,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3924,confusion shortness breath,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
3925,confusion speech changes,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3926,confusion trouble swallowing,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3927,confusion weakness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3928,confusion worsening sdh,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3929,confusion x 2 weeks,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3930,confusion x 5 days,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3931,confusional migraine,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3932,confusionx 1 hr,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
3934,congested cough,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3979,continued pain s p motor vehicle collision,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3981,continuing diarrhea,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4077,cough tachycardia,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4046,cough hypoxia,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4053,cough low grade fever,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4052,cough loss appetite,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4051,cough lethergy,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4050,cough lethargy,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4049,cough laryngitis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4048,cough ili sx,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4045,cough hoarse voice,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4035,cough fever rash,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4044,cough hip pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4042,cough hemoptisis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4041,cough hemoptasis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4040,cough headache runny nose,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4038,cough hand numbness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4037,cough foot pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4054,cough low o2 sats,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4055,cough myalgia,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4057,cough nausea,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4058,cough nausea vomiting,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4059,cough nausea vomiting d,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4060,cough neutropenia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4061,cough on chemo,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4062,cough one week,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4064,cough pneumonia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4065,cough post op,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4066,cough productive,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4067,cough r o tb,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4069,cough rib pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4071,cough shortness breath chest pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4072,cough shortness breath dizzy,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4074,cough sorethroat,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4076,cough syncope,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4036,cough fevers,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4034,cough fever bodyaches,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3982,contipation,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3997,copd ili,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4004,coug syncope,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4003,costochondritis requesting work note,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4002,corneal implant infection,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4001,cord injury,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4000,cord compression l1,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3998,copd transfer,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3993,copd cold s s,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4031,cough epigastric pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3991,cool pulseless limb,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3990,cool left leg,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3989,cooking oil legs,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
3986,contrast infiltration,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3985,contrast dye infiltrated iv,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3984,contractions 32 weeks,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4006,cough abdominal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4008,cough asthma exacerbation,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4010,cough blood,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4011,cough blood in stool,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4012,cough blood tinged sputum,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4015,cough chest pain shortness breath,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4017,cough chills shortness breath,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4020,cough congestion body pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4021,cough congestion ili,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4022,cough congestion shortness breath,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4023,cough congestion st,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4024,cough congestion weakness,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4025,cough dehydration,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4026,cough dizzy,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4027,cough dsypnea,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4029,cough dysuria,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4030,cough ear pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4268,decreased sensation,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4270,decreased strength,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
3131,cecostomy tube disloged,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4531,difficult voiding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4539,difficulty ambulating fever,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4538,difficulty ambulating admits alcohol intoxication,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4536,difficulty ambulate,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4535,difficulty amb g,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4533,difficultly swallowing,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4532,difficult word finding,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4530,difficult urinating,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4541,difficulty ambulating weakness,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4529,difficult swallowing,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4528,difficult swallow,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4527,difficult arouse,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4526,diffculty talking,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4525,diffculty ambulating,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4524,diff. swallowing,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4540,difficulty ambulating groin pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4542,difficulty ambulating.,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4272,decreased u.o. from foley,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4557,difficulty swallowing afib,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4564,difficulty swallowing tx,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4563,difficulty swallowing throat pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4562,difficulty swallowing s p chemo,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4561,difficulty swallowing neck pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4560,difficulty swallowing ftt,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4558,difficulty swallowing chest pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4553,difficulty self cathing,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4543,difficulty arrousing this am,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4551,difficulty getting breath,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4550,difficulty focusing,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4548,difficulty eating solid foods,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4547,difficulty eating,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4546,difficulty catching breath,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4545,difficulty breathing swallowing,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4522,diff voiding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4520,diff swall,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4519,diff speaking falls,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4483,diarrhea headache,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4489,diarrhea lethargy,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4488,diarrhea le swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4487,diarrhea ilieostomy,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4486,diarrhea hypotensive,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4485,diarrhea hypotension,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4484,diarrhea headache dizzy,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4481,diarrhea feels bloated,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4517,diff clearing secretions,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4480,diarrhea dizzy,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4479,diarrhea dizziness,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4478,diarrhea dehydration,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4477,diarrhea dehydrated,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4476,diarrhea cramps,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4475,diarrhea constipation,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4491,diarrhea neutropenia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4492,diarrhea s p chemo,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4493,diarrhea s p colonoscopy,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4494,diarrhea st chemo,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4496,diarrhea vs. bile leak,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4497,diarrhea weak,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4500,diarrhea x 1 day,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4502,diarrhea x 3 weeks,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4503,diarrhea x1,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4504,diarrhea. abdominal pain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4507,did not like rehab,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4508,didn t like her rehab,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4509,didn t like rehab,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4510,diff,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4511,diff amb,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4512,diff amb alcohol intoxication,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4514,diff ambulating alcohol intoxication,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4565,difficulty swallowing.,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4566,difficulty swollowing,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4567,difficulty taking deep breath,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4629,dislocated l hip,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4636,dislocated r knee,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4635,dislocated r hip,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4634,dislocated pinky,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4633,dislocated left hip prothesis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4632,dislocated left hip,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4631,dislocated l ulnar,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4628,dislocated l baby finger,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4619,diseminated zoster,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4627,dislocated knee,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4625,dislocated hip,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4624,dislocated fingers,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4623,dislocated finger,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4622,dislocated,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4621,dislocaion,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4639,dislocated right ankle,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4641,dislocated toe,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4643,dislocation left clavicle,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4644,dislodged abdominal tube,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4645,dislodged biliary catheter,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4646,dislodged biliary drain,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4647,dislodged catheter,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4648,dislodged catheter from gallbladder,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4649,dislodged catheter pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4651,dislodged drainage tube,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4654,dislodged g j tube,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4656,dislodged hd catheter,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4657,dislodged j tube,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4658,dislodged jaw wire,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4659,dislodged jp drain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4660,dislodged jp tube,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4661,dislodged nephorstomy tube,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4620,disequallibrium,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4616,discolorization,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4568,difficulty talking,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4581,diffuse cerebral hemorrhage,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4588,dilated pupil,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4586,digoxin toxicity,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4585,digit laceration,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4584,digit amputation,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4583,difuse abdominal pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4582,diffuse metastatic disease,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4580,diffuse body pain ftt,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4613,discolored stools,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4579,diffuse body aches,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4577,diffuse abdominal,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4576,diffiuclty voiding,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4575,difficuty swallowing,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4573,difficulty walking back pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4570,difficulty urninating,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4589,dilaysis cath,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4590,dilodged g tube,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4591,dilodged pigtail catheter,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4592,diminished hearing,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4593,diphagia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4595,diplobia left eye,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4596,diplobia right eye,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4597,diplobia unsteaday gait,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4599,diploplia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4602,dirt bike vs tree,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4603,dirtbike crash,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4604,disc herniation,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4606,discharge from eyes,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4607,discharge red face,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4609,discoloration hyperglycemia,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
4610,discoloration l foot,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4612,discolored hands,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4474,diarrhea colostomy,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4473,diarrhea cold sx,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4470,diarrhea abdominal distress,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4331,delta ms transfer,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4342,dental crown pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4338,dental,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4337,dens fracture,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4336,dengue fever,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4334,delusional paranoid,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4333,delusional disoriented,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4329,delta mental status,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4318,dehydration hypokalemia,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4328,delirium preg,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4327,delirium d t hypoxia,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4324,dehydrations s p sx,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4323,dehydration vomiting,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4321,dehydration transfer,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4320,dehydration suicidal ideation,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4347,dental issue facial swelling,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4349,dental pain ear pain,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4350,dental pain facial pain,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4351,dental pain fever,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4352,dental pain s p extraction,0,0,0,1,0,1,0.0,4,4,False,mode_based,1,0.0
4353,depession,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4355,depressed hopeless,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4356,depressed overwhelmed,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4357,depressed pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4360,depression ah,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4363,depression close suicidal ideation,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4364,depression detox,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4365,depression fever,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4366,depression hallucinations,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4367,depression hi,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4368,depression hopeless,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4369,depression med refill,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4319,dehydration peritonitis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4317,dehydration hypernatremia,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4371,depression pain after altercation,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4285,decub ulcers,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4292,deep larceration fall,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4291,deep laceration left shoulder,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4290,decubitus ulcer,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4289,decubitus pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4287,decubitis pain,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4286,decubitis,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4283,decub,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4316,dehydration homeless,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4281,decreased vision os,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4280,decreased vision left eye,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4279,decreased vision diahrrea,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4278,decreased vision,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4275,decreased urinary output,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4274,decreased uo burn buttocks,0,0,1,0,0,1,0.0,3,3,False,mode_based,2,0.0
4293,defib fire,0,1,0,0,0,1,1.0,2,2,True,high,3,100.0
4294,defib fire chest pain,1,0,0,0,0,1,1.0,1,2,True,high,3,100.0
